コード,年度,自己資本比率,売上高,営業利益,一株配当,配当性向,連続増配,減配なし
4464,2020/03,87.6,24434278000,2421839000,24,28.86,4.0,9.0
4465,2020/05,59.4,17723180000,1617818000,26,14.5,5.0,9.0
4471,2020/03,71.4,155503000000,12439000000,140,38.93,6.0,10.0
4480,2020/12,62.6,6830000000,396000000,-,-,0.0,0.0
4481,2020/12,65.4,12400000000,2438000000,60,30.62,0.0,0.0
4482,2020/12,46.2,2433000000,399000000,-,16.48,0.0,0.0
4486,2020/12,67.2,1732000000,216000000,6,9.13,0.0,0.0
4488,2020/03,76.7,1591454000,432298000,-,-,0.0,0.0
4491,2020/03,58.6,6146959000,327476000,40,11.49,0.0,0.0
4502,2020/03,36.8,3291188000000,100408000000,180,638.73,0.0,9.0
4503,2020/03,55.7,1300843000000,243991000000,40,37.67,7.0,9.0
4506,2020/03,42.4,482732000000,83239000000,28,32.16,0.0,9.0
4507,2020/03,87.6,333371000000,130628000000,103,25.47,8.0,10.0
4512,2020/03,74.8,10916899000,-996278000,-,-,0.0,0.0
4514,2020/03,51.8,52542000000,1507000000,17,61.33,0.0,9.0
4516,2020/03,83.1,116637000000,21668000000,86,33.54,7.0,9.0
4517,2020/03,90.6,11924796000,3068120000,60,32.03,0.0,1.0
4519,2020/12,79.3,786946000000,301230000000,-,42.1,3.0,3.0
4521,2020/03,81.4,89232000000,26512000000,150,30.44,0.0,9.0
4523,2020/03,63.8,695621000000,125502000000,160,37.65,0.0,9.0
4524,2020/03,69.6,9774000000,453000000,37.5,47.2,0.0,0.0
4526,2020/03,45.5,82974000000,5307000000,42,-,0.0,0.0
4527,2020/03,64.5,188327000000,23085000000,26,19.97,0.0,0.0
4528,2020/03,83.5,292420000000,77491000000,45,38.15,0.0,9.0
4530,2020/02,80.9,140992000000,22727000000,83,36.54,6.0,9.0
4531,2020/03,52.1,10717000000,312000000,2,-,0.0,0.0
4534,2020/03,76.6,101799000000,8807000000,80,72.51,0.0,4.0
4536,2020/03,74.1,241555000000,33535000000,27,43.95,1.0,10.0
4538,2020/03,46.7,46902000000,1010000000,60,86.85,0.0,9.0
4539,2020/03,37.9,31756000000,364000000,50,83.26,0.0,9.0
4540,2020/03,66,123248000000,18876000000,64,35.55,0.0,10.0
4541,2020/03,34.4,190076000000,2873000000,30,37.31,0.0,5.0
4543,2020/03,60.8,628897000000,110611000000,28,24.07,9.0,9.0
4544,2020/03,47,188712000000,9939000000,130,-,0.0,9.0
4547,2020/03,83,63234000000,1857000000,52,84.56,9.0,9.0
4548,2020/03,87.2,28642000000,1960000000,26,-,0.0,1.0
4549,2020/03,73.5,36585000000,4622000000,30,31.26,0.0,10.0
4550,2020/03,91.4,12773000000,1144000000,30,223.19,0.0,9.0
4551,2020/12,91.3,41700000000,4738000000,48,38.54,0.0,9.0
4552,2020/03,66.6,24781000000,3244000000,8,36.93,2.0,8.0
4553,2020/03,45.5,110384000000,16143000000,44,14.25,1.0,9.0
4554,2020/09,64.5,33793000000,3139000000,29,43.36,4.0,9.0
4555,2020/03,54.6,182537000000,26793000000,130,30.66,1.0,9.0
4556,2020/03,65,4609421000,608810000,15,14.93,0.0,10.0
4557,2020/03,73.7,9229857000,1334502000,-,-,0.0,5.0
4558,2020/03,40.6,5166248000,71193000,5,434.9,0.0,9.0
4559,2020/03,50.4,60426743000,4094824000,34,54.82,0.0,9.0
4568,2020/03,62,981793000000,138800000000,23.33,35.14,0.0,10.0
4569,2020/03,71.7,109983000000,7503000000,75,70.92,1.0,8.0
4574,2020/12,71.7,17582000000,5650000000,25,22.74,0.0,0.0
4575,2020/06,12,110000000,-566800000,-,-,0.0,9.0
4577,2020/05,67.3,44991400000,5357313000,46,12.76,1.0,9.0
4578,2020/12,70.5,1422826000000,198582000000,100,37.6,0.0,9.0
4581,2020/03,82,288527000000,21460000000,110,47.52,1.0,3.0
4582,2020/12,64.3,2987000000,-4506000000,-,-,0.0,0.0
4587,2020/12,80.5,11677000000,6991000000,-,-,0.0,2.0
4592,2021/01,61,-,-5801000000,-,-,0.0,4.0
4593,2020/12,33.9,27000000,-4183000000,-,0,0.0,4.0
4595,2020/12,62.5,4205000000,416000000,10,90.27,4.0,4.0
4597,2020/12,63.2,454000000,-4116000000,-,-,0.0,3.0
4598,2020/03,95.1,100000000,-1545531000,-,-,0.0,1.0
4611,2020/03,54.4,72709000000,5547000000,25,19.5,0.0,9.0
4612,2020/12,35.2,781146000000,86933000000,45,32.34,0.0,9.0
4613,2020/03,49.4,406886000000,31510000000,30,40.53,4.0,9.0
4615,2020/03,47.3,22538000000,594000000,5,29.17,0.0,9.0
4616,2020/11,33.5,4880826000,-62083000,25,-,0.0,9.0
4617,2020/03,54.8,87729000000,3498000000,34,-,0.0,10.0
4619,2020/03,56.8,57191000000,2827000000,40,37.14,4.0,9.0
4620,2020/03,66.3,53107417000,1750025000,16,41.25,0.0,9.0
4621,2020/03,82.6,24519000000,1380000000,17.5,32.4,0.0,1.0
4623,2020/03,66.1,13760835000,657396000,55,63.92,0.0,9.0
4624,2020/03,81.5,7485871000,619032000,50,17.68,0.0,2.0
4625,2020/03,69.3,10518255000,415664000,15,34.1,0.0,9.0
4626,2020/03,48.7,70627000000,9136000000,130.2,99.2,0.0,0.0
4627,2020/10,77.3,16247002000,1441297000,40,29.36,3.0,5.0
4628,2020/03,83.6,96028000000,11236000000,350,12.5,0.0,10.0
4629,2020/03,62.9,28063660000,1538168000,37,12.38,0.0,1.0
4631,2020/12,38.9,701223000000,39663000000,100,64.47,0.0,0.0
4633,2020/12,52.6,161507000000,7212000000,30,33.21,0.0,3.0
4634,2020/12,55.2,257675000000,12909000000,90,87.32,6.0,9.0
4635,2020/03,54,42572000000,592000000,80,37.11,2.0,9.0
4636,2020/03,62.5,48217000000,546000000,34,505.7,0.0,2.0
4640,2020/03,69.4,2890657000,162557000,3,4.01,0.0,9.0
4641,2020/12,60.7,35753000000,3640000000,75,49.46,7.0,7.0
4642,2020/12,81.2,6274000000,664000000,32,46.99,6.0,9.0
4644,2020/03,85,5824649000,1126512000,30,33.88,0.0,2.0
4645,2020/02,18.7,16463352000,308841000,8,878.81,0.0,0.0
4650,2020/03,30.1,4602982000,175937000,-,0,0.0,0.0
4651,2020/03,18.5,52531000000,2791000000,-,-,0.0,2.0
4653,2020/03,61.4,36336638000,1514962000,20,27.85,1.0,2.0
4657,2020/06,39.2,4261356000,227285000,5,0.01,0.0,1.0
4658,2020/03,54.8,49675000000,3105000000,28,49.97,5.0,5.0
4659,2020/03,78,28402305000,4277571000,72,18.14,4.0,9.0
4661,2020/03,81.2,464450000000,96862000000,44,23.28,4.0,10.0
4662,2020/03,57.8,22703906000,1428442000,25,40.43,2.0,2.0
4664,2020/03,46.2,5987740000,138284000,5,14.55,2.0,2.0
4665,2020/03,76.6,159102000000,6577000000,56,40.51,1.0,4.0
4666,2020/10,10.5,268904000000,-14698000000,-,-,0.0,9.0
4667,2020/03,76.5,4300662000,482095000,18,21.64,6.0,8.0
4668,2020/08,67.5,18218000000,214000000,30,-,0.0,0.0
4669,2020/12,18,8157000000,335000000,14,28.37,1.0,1.0
4671,2020/03,58.8,43185000000,841000000,48,20.76,7.0,9.0
4673,2020/11,41.5,7663581000,172034000,50,38.07,0.0,9.0
4674,2020/03,60.4,39337600000,3556481000,36,30.74,0.0,0.0
4676,2020/03,58.6,631482000000,26341000000,44,24.94,1.0,5.0
4678,2020/03,39.7,11479780000,581748000,-,0.01,0.0,1.0
4680,2020/03,47.8,104779000000,8880000000,20,39.74,0.0,10.0
4681,2020/03,31.9,159145000000,11652000000,40,69.85,0.0,8.0
4684,2020/03,90.1,80488000000,43238000000,160,37.38,8.0,10.0
4685,2020/03,53.6,33119000000,2582000000,55,18.87,5.0,6.0
4686,2020/03,79.1,36503000000,13084905000,10,6.92,1.0,9.0
4687,2020/03,72.7,27795304000,2206987000,24,35.9,5.0,9.0
4689,2020/03,19.6,1052943000000,152276000000,8.86,55.14,0.0,10.0
4690,2020/03,43.3,7016540000,516700000,70,13.52,0.0,10.0
4691,2020/03,54.1,19786345000,1269556000,21,39.56,0.0,0.0
4694,2020/03,65.4,120732000000,9763000000,45,26.05,1.0,9.0
4696,2020/12,-3.3,19678000000,-10983000000,-,-,1.0,3.0
4699,2020/07,47.2,17248948000,1711741000,45,12.07,1.0,9.0
4704,2020/12,49.7,174061000000,39464000000,153,82.75,0.0,0.0
4705,2020/03,87.7,3359971000,219297000,40,82.22,0.0,3.0
4707,2020/10,48.9,2838291000,232383000,5,15.62,0.0,0.0
4708,2020/03,65,128731000000,11607000000,39,31.81,0.0,5.0
4709,2020/03,57,26377088000,2073088000,50,57.2,0.0,9.0
4712,2020/12,48.4,10700278000,1605000000,10,13.04,0.0,3.0
4714,2020/02,45.9,26704899000,2716989000,12,94.45,5.0,5.0
4716,2020/05,65,211357000000,68865000000,149,36.53,2.0,2.0
4718,2020/03,53.8,24611117000,1169034000,20,36.11,2.0,5.0
4719,2020/03,81.5,30825856000,3337546000,70,30.6,1.0,2.0
4720,2020/03,60,6746196000,-679451000,10,27.84,0.0,6.0
4722,2020/12,76.6,44311000000,5235000000,40,48.06,7.0,9.0
4725,2020/12,57,48539000000,1948000000,60,54.46,2.0,2.0
4726,2020/03,50.5,58324000000,3035000000,30,32.17,2.0,10.0
4728,2020/08,85,5635522000,365433000,25,83.35,0.0,9.0
4732,2020/03,83,78143000000,36009000000,55.4,62.62,9.0,9.0
4733,2020/03,82.8,30068682000,12979274000,50,37.74,6.0,10.0
4734,2020/03,49.3,6487066000,599846000,20,45.53,1.0,1.0
4735,2020/05,16.2,22027103000,-173483000,19.28,28.49,4.0,4.0
4736,2020/03,61,3422228000,103700000,5,31.36,0.0,5.0
4739,2020/03,52.8,487018000000,41667000000,58,43.45,10.0,10.0
4743,2020/03,76.8,15239470000,1728578000,23,44.56,3.0,10.0
4745,2020/02,72.7,21261350000,2889180000,26,37.21,0.0,8.0
4746,2020/12,80.8,15848000000,2903000000,125,40.39,6.0,8.0
4748,2020/06,42,13432312000,1855237000,120,46.59,8.0,8.0
4750,2020/04,66,9499043000,265969000,26,136.89,0.0,3.0
4751,2020/09,34.3,478566000000,33880000000,34,62.91,1.0,4.0
4752,2020/03,53,6193309000,500338000,24,30.95,0.0,2.0
4754,2020/09,67.3,9948456000,431905000,15,36.78,0.0,9.0
4755,2020/12,4.9,1455538000000,-93849000000,4.5,-,0.0,9.0
4760,2020/08,45.2,6130207000,-474356000,40,-,0.0,1.0
4761,2020/03,72.8,23833000000,778000000,12,37.84,1.0,9.0
4762,2020/03,85.7,4670698000,711511000,28,44.84,0.0,10.0
4763,2020/02,50.9,32946408000,2083992000,15,19.18,8.0,9.0
4764,2020/12,11.4,3874801000,375000000,-,-,0.0,1.0
4765,2020/03,71.9,6814629000,1541821000,15,97.67,5.0,5.0
4766,2020/12,36.4,1600000000,-205000000,-,-,0.0,0.0
4767,2020/06,63.1,19325800000,2316519000,16.75,46.08,0.0,0.0
4768,2020/12,58.8,836323000000,56309000000,115,53.06,9.0,9.0
4769,2020/09,70,8487019000,591487000,33,25.23,4.0,9.0
4770,2020/03,75.9,770513000,3089000,-,-,0.0,6.0
4771,2020/03,83.6,7563063000,951931000,27,54.32,7.0,9.0
4772,2020/12,63.6,4270000000,-1200000000,-,0,0.0,1.0
4776,2020/12,52.4,15674000000,2270000000,11,31.92,1.0,6.0
4781,2020/03,58,116565000000,6639000000,72,28.39,9.0,9.0
4783,2020/03,33.5,18390008000,936488000,14,17.15,0.0,8.0
4784,2020/12,44.7,34519000000,365000000,8.2,46.29,4.0,4.0
4792,2020/03,78.9,13576016000,2208946000,46,70.87,9.0,9.0
4800,2020/03,77.9,4172255000,1091191000,17,21.8,2.0,10.0
4801,2020/03,55.3,53386000000,3814000000,57,41.07,0.0,8.0
4809,2020/09,43.4,12471000000,1393000000,55,70.45,8.0,9.0
4812,2020/12,61.3,108679000000,12189000000,46,37.61,6.0,9.0
4813,2021/01,93.2,7516000000,-2641000000,-,-,0.0,9.0
4816,2020/03,79.4,54819000000,16094000000,70,25.04,4.0,5.0
4819,2020/03,32.1,36936000000,-,38,17.37,2.0,2.0
4820,2020/12,76.4,9660000000,1037000000,10,66.85,0.0,0.0
4824,2020/07,67.3,2305411000,39785000,-,-,0.0,1.0
4825,2020/05,85.1,17953249000,2280901000,100,67.1,0.0,9.0
4826,2020/06,81.9,20685379000,1557211000,20,31.28,2.0,2.0
4828,2020/03,58.6,17728434000,1573400000,45,33.97,4.0,4.0
4829,2020/05,80.9,3588257000,267289000,2,45.45,0.0,2.0
4832,2020/03,53.1,47953363000,4803234000,120,20.98,7.0,10.0
4837,2020/03,18.7,129585000000,1102000000,0,-,0.0,0.0
4838,2020/03,56.3,15739944000,104920000,10,145.04,0.0,4.0
4839,2020/03,67.3,82450000000,8489000000,80,42.57,0.0,9.0
4840,2020/12,62.3,1004000000,98000000,12,5531.05,1.0,1.0
4845,2020/06,29.7,7624625000,227102000,28,139.62,9.0,9.0
4847,2020/06,66.2,10920848000,1036335000,10,31.07,1.0,5.0
4848,2020/12,68.9,43226000000,6131000000,41,35.93,6.0,6.0
4849,2020/03,72.8,56848000000,11005000000,74.8,42.3,7.0,7.0
4901,2020/03,58.8,2315141000000,186570000000,95,28.66,9.0,9.0
4902,2020/03,41,996101000000,8211000000,25,-,0.0,9.0
4911,2020/12,40.2,920888000000,14963000000,40,-,3.0,5.0
4912,2020/12,53.2,355352000000,44074000000,23,21.4,4.0,7.0
4914,2020/03,51.1,152455000000,2660000000,65,31.75,0.0,0.0
4917,2020/03,73.2,81774000000,5970000000,62,63.01,8.0,10.0
4918,2020/03,30.8,3832236000,-54912000,-,4.29,0.0,0.0
4919,2020/12,84.3,35725000000,6394000000,56,43.46,9.0,9.0
4920,2020/02,25.3,12207752000,449650000,25,18.48,0.0,2.0
4921,2020/03,70.4,126810000000,14125000000,34,38.46,2.0,10.0
4922,2020/03,72.5,327724000000,40231000000,190,40.62,8.0,10.0
4923,2020/03,74.8,7460930000,1469597000,16.36,28.3,1.0,5.0
4925,2020/03,70.1,18369640000,1997873000,40,11.98,0.0,10.0
4926,2020/03,80,11101799000,-318266000,20,-,0.0,2.0
4927,2020/12,83.2,176311000000,13752000000,50,554.36,1.0,1.0
4928,2020/09,64.9,51841000000,8060000000,205,121.59,8.0,8.0
4929,2020/03,78.5,4674081000,-184618000,24,-,0.0,10.0
4931,2020/09,71.2,33728000000,3329000000,30,17.81,0.0,0.0
4951,2020/03,68.5,47545804000,3374495000,36,35.54,0.0,10.0
4952,2020/03,46.4,12387433000,1074823000,28,16.48,1.0,4.0
4955,2020/12,65,15203000000,1038000000,22,57.13,0.0,5.0
4956,2020/03,56.6,135180000000,7115000000,36,20.55,1.0,10.0
4957,2020/03,71.7,12209172000,139940000,12,-,0.0,10.0
4958,2020/09,81.1,50192000000,5356000000,40,29.31,0.0,9.0
4960,2020/03,31.7,10596125000,386951000,3.5,54.74,1.0,1.0
4962,2020/03,86.2,7112062000,428590000,35,69.89,0.0,0.0
4963,2020/12,72.4,26046000000,2612000000,16,29.71,0.0,6.0
4966,2020/03,80.8,52223003000,7539909000,160,25.2,0.0,9.0
4967,2020/12,76.6,150514000000,25943000000,77,30.12,9.0,9.0
4968,2020/03,58,72967000000,2574000000,44,52.02,2.0,8.0
4970,2020/03,27,24455632000,2184385000,20,6.43,0.0,3.0
4971,2020/12,81.2,11956000000,2370000000,26,31.26,0.0,7.0
4972,2020/03,65.8,28699700000,2034632000,55,27.86,0.0,0.0
4973,2020/03,83.8,12969564000,1034816000,80,53.82,0.0,10.0
4974,2020/03,88.7,34565000000,6274000000,8,22.05,7.0,7.0
4975,2020/03,76.6,22319828000,6297115000,48.5,28.3,10.0,10.0
4976,2020/06,81.7,5644446000,204847000,40,20.22,3.0,9.0
4977,2020/03,46.7,34543000000,1690000000,12,-,1.0,5.0
4979,2020/12,23.9,20288000000,1512000000,40,25.81,0.0,5.0
4980,2020/03,57.5,57710000000,4617000000,34,72.38,0.0,0.0
4985,2020/12,46.1,196045000000,11416000000,115,57.03,0.0,0.0
4987,2020/03,79.5,22895000000,103000000,10,169.8,2.0,9.0
4990,2020/03,45.6,8205626000,412603000,5,14.27,0.0,4.0
4992,2020/11,63,39641000000,2287000000,18,20.88,5.0,9.0
4994,2020/03,69.5,26495946000,1760897000,70,44.05,0.0,9.0
4996,2020/10,63.6,107280000000,8283000000,12,22.68,1.0,1.0
4997,2020/03,55.2,35674000000,4005000000,4,39.95,0.0,9.0
4998,2020/03,40.4,44485939000,1785683000,20,55.65,0.0,7.0
4999,2020/03,53.1,27674901000,1223875000,10,18.77,0.0,9.0
5008,2020/03,32.8,34596000000,-383000000,50,-,,
5009,2020/03,52.7,56658000000,341000000,16,23.54,0.0,3.0
5010,2020/12,23.6,22234000000,-2079000000,-,-,0.0,7.0
5011,2020/03,73.9,66725000000,6009000000,34,50.36,4.0,9.0
5013,2020/03,63,37274000000,2213000000,48,31.89,0.0,9.0
5015,2020/12,79.2,10829000000,2398000000,69,103.15,0.0,1.0
5017,2020/03,16.8,462364000000,-28668000000,-,-,0.0,0.0
5018,2020/02,56.6,27064000000,1279000000,50,61.86,0.0,10.0
5019,2020/03,29.6,6045850000000,-3860000000,160,-,2.0,9.0
5020,2020/03,28.8,10011774000000,-113061000000,22,-,2.0,8.0
5021,2020/03,14.6,2738003000000,13893000000,80,-,1.0,3.0
5070,2020/12,52.8,4313000000,384000000,4,14.9,0.0,0.0
5071,2020/03,65.6,9298109000,940794000,15,20.56,0.0,0.0
5101,2020/12,48.3,570572000000,36409000000,64,39.64,1.0,8.0
5103,2020/03,10.9,15479637000,-131788000,-,-,0.0,9.0
5104,2020/03,46.8,7609168000,215202000,8,25.11,0.0,0.0
5105,2020/12,49.5,343764000000,36328000000,45,59.29,0.0,9.0
5108,2020/12,51.3,2994524000000,64114000000,110,-,0.0,9.0
5110,2020/12,46.6,790817000000,38701000000,35,34.92,0.0,9.0
5121,2020/03,66.8,31999308000,891550000,14,83.8,0.0,6.0
5122,2020/03,58.8,90503000000,7345000000,100,67.84,6.0,9.0
5142,2020/03,57.2,80225000000,1602000000,40,33.61,0.0,1.0
5161,2020/03,59,97267000000,6848000000,40,18.32,1.0,5.0
5162,2020/03,42.9,7489207000,325662000,30,72.04,0.0,9.0
5184,2020/12,58.1,51505000000,4311000000,45,26.89,7.0,9.0
5185,2020/03,45.2,74839000000,878000000,20,107.12,0.0,9.0
5186,2020/03,80.6,83861000000,3527000000,70,33.31,2.0,9.0
5187,2020/12,77.4,10830000000,984000000,37,52.3,0.0,9.0
5189,2020/03,45.5,14347245000,1138103000,70,8.59,1.0,4.0
5191,2020/03,40.4,445148000000,8898000000,14,129.63,0.0,0.0
5192,2020/03,71.1,71051000000,7299000000,54,34.88,3.0,3.0
5194,2020/03,43.1,6563313000,1295832000,10,12.03,0.0,9.0
5195,2020/03,57.7,90247000000,2056000000,32,217.6,4.0,9.0
5199,2020/03,24.6,7212955000,35773000,30,-,0.0,4.0
5201,2020/12,44,1412306000000,75780000000,120,81.28,3.0,6.0
5202,2020/03,9.6,556178000000,21177000000,0,-,2.0,6.0
5204,2020/03,30.1,73745000000,2497000000,48,23.05,1.0,1.0
5208,2020/03,64.3,45970000000,2762064000,30,512.53,0.0,1.0
5210,2020/03,49.2,67372000000,250000000,50,-,0.0,5.0
5212,2020/03,68.7,2452971000,35968000,7.5,32.93,0.0,1.0
5214,2020/12,71.7,242886000000,17660000000,100,63.36,0.0,5.0
5216,2020/12,23.9,1003000000,-314000000,-,-,0.0,0.0
5217,2020/03,72.9,9082754000,1419139000,150,11.69,3.0,4.0
5218,2020/10,72.9,17873038000,-1724684000,10,-,0.0,0.0
5232,2020/03,61.3,245159000000,16128000000,120,40.61,0.0,9.0
5233,2020/03,42.3,884350000000,61008000000,60,18.77,1.0,9.0
5237,2020/03,62.1,22486954000,1201702000,25,13.34,0.0,0.0
5261,2020/03,32.1,20611419000,423567000,50,364.42,0.0,8.0
5262,2020/03,67,35051886000,1811351000,19,21.76,2.0,9.0
5268,2020/03,68.7,9802723000,568168000,13,41.32,0.0,9.0
5269,2020/03,50.6,45824175000,-86383000,2,-,0.0,9.0
5271,2020/02,22.7,13390680000,234139000,75,132.41,2.0,2.0
5273,2020/03,65,75094000000,8503000000,40,11.49,2.0,2.0
5277,2020/03,84,3109883000,-128473000,8,213.2,2.0,3.0
5279,2020/03,48.8,12600064000,527402000,25,21.39,1.0,8.0
5280,2020/03,53.8,17500654000,728006000,45,29.15,8.0,9.0
5282,2020/03,64.9,27832989000,1403528000,5,85.86,0.0,0.0
5283,2020/06,30.9,62519000000,1077000000,25,5.16,0.0,7.0
5284,2020/03,26.1,23089054000,1142404000,13,9.19,1.0,5.0
5285,2020/03,35.1,16269735000,412470000,12,26.01,0.0,3.0
5287,2020/03,59,3169912000,123414000,12,20.07,0.0,3.0
5288,2020/03,44.3,93175000000,5076000000,20,30.16,0.0,9.0
5290,2020/03,54.6,39014437000,3788966000,60,27.6,0.0,0.0
5301,2020/12,43.8,201542000000,7858000000,30,815.8,3.0,6.0
5302,2020/12,62.2,26802000000,3015000000,200,122.21,2.0,9.0
5304,2020/03,84,35136000000,13823000000,300,10.54,2.0,2.0
5310,2020/12,87.5,31226000000,3422000000,50,39.37,0.0,6.0
5331,2020/03,69,120611000000,4207000000,100,42.81,2.0,5.0
5332,2020/03,57.2,596497000000,36760000000,90,64.62,0.0,10.0
5333,2020/03,55,441956000000,55000000000,50,59.3,6.0,9.0
5334,2020/03,59.7,426073000000,48447000000,70,43.33,2.0,9.0
5341,2020/11,49.4,2002305000,18823000,-,-,0.0,9.0
5344,2020/03,84.1,41231431000,9345810000,52,10.47,7.0,10.0
5351,2020/03,52.6,118973000000,9597000000,130,23.55,3.0,9.0
5352,2020/03,42.7,137395000000,9387000000,220,36.59,0.0,0.0
5355,2020/03,43.2,9243040000,386349000,60,30.84,0.0,4.0
5357,2020/03,79.1,26654000000,4017901000,16,13.37,2.0,5.0
5358,2020/03,66.2,16129000000,2836000000,16,16.18,4.0,9.0
5363,2020/03,66.5,28026000000,3319314000,6,23.15,3.0,9.0
5367,2020/03,71.4,9329618000,666429000,22,59.54,0.0,5.0
5380,2020/06,49.9,5495282000,32044000,75,119.65,0.0,9.0
5381,2020/03,37.2,7338502000,-170995000,-,-,0.0,9.0
5384,2020/03,87.5,38408000000,6007000000,87,50.98,3.0,5.0
5386,2020/03,71.9,8301139000,438780000,10,38.42,0.0,0.0
5387,2020/03,41.8,28891000000,-429629000,-,-,0.0,0.0
5388,2020/03,82.6,15440129000,1931858000,30,26.3,0.0,1.0
5391,2020/03,36.1,42761000000,3181000000,55,17.52,2.0,10.0
5393,2020/03,60.7,208876000000,20427000000,76,33.45,4.0,4.0
5395,2020/12,68.8,3509000000,-131000000,60,-,0.0,9.0
5401,2020/03,35.5,5921525000000,-406119000000,10,-,0.0,0.0
5406,2020/03,27.2,1869835000000,9863000000,-,-,0.0,0.0
5408,2020/03,68.4,136245000000,4524000000,10,14.86,1.0,10.0
5410,2020/03,46.9,168042000000,9125000000,145,18.66,1.0,1.0
5411,2020/03,35,3729717000000,-200927000000,20,-,2.0,3.0
5423,2020/03,72.8,179924000000,17360000000,15,13.8,2.0,7.0
5440,2020/03,55.2,239343000000,19404000000,75,15.13,0.0,2.0
5444,2020/03,83,181964000000,11333000000,100,40.52,1.0,8.0
5445,2020/03,74.9,58984000000,5483000000,60,4.66,1.0,2.0
5446,2020/03,72.3,22562464000,1427000000,80,10.85,0.0,0.0
5449,2020/03,72.9,91592000000,7447000000,32.5,27.13,0.0,0.0
5451,2020/03,74.6,154066000000,5489000000,70,53.42,0.0,0.0
5458,2020/03,42.3,9679000000,219000000,10,78.95,0.0,0.0
5463,2020/03,83,154926000000,14712000000,105.5,116.04,0.0,0.0
5464,2020/03,74.4,42160000000,3805000000,90,23.85,2.0,9.0
5471,2020/03,43.7,490421000000,24768000000,70,46.56,6.0,6.0
5476,2020/03,44.9,37287000000,-5000000,15,-,0.0,0.0
5480,2020/03,32.2,136373000000,7838000000,60,17.28,0.0,0.0
5481,2020/03,54.4,262452000000,-1417000000,15.5,-,0.0,0.0
5482,2020/03,55.2,242262000000,13901000000,130,27.64,1.0,10.0
5484,2020/03,82,19531941000,1946865000,26,12.89,0.0,0.0
5486,2020/03,53.2,881402000000,-39126000000,26,-,1.0,9.0
5491,2020/03,33.2,45181000000,629557000,-,-,0.0,9.0
5541,2020/03,90.4,44133000000,-1879000000,25,171.52,1.0,5.0
5542,2020/12,65,3987000000,223000000,30,69.65,2.0,9.0
5563,2020/12,65.4,54004000000,5434000000,5,28.03,0.0,0.0
5602,2020/03,43.1,109904000000,4340000000,60,27.19,0.0,9.0
5603,2020/03,37.8,21259000000,539000000,50,161.76,0.0,2.0
5609,2020/03,52.2,12091000000,425000000,25,46.22,0.0,0.0
5610,2020/12,46.5,3179000000,-294000000,-,-,1.0,2.0
5612,2020/03,44.7,13576000000,528000000,30,19.52,1.0,1.0
5614,2020/03,42.1,39435762000,2145427000,7.5,18.19,0.0,0.0
5631,2020/03,44,217527000000,18709000000,45,45.4,2.0,4.0
5632,2020/03,30.1,117138000000,436000000,-,-,0.0,6.0
5644,2020/03,45.6,32640633000,1250847000,35,18.93,1.0,3.0
5658,2020/03,66.8,30939114000,1750248000,6,75.54,0.0,0.0
5659,2020/03,71.7,34910000000,1926000000,80,41.72,0.0,0.0
5660,2020/03,49.8,30281000000,912000000,40,54.88,0.0,1.0
5695,2020/03,79,10661263000,1575679000,95,25.72,0.0,9.0
5697,2020/03,49.3,20437684000,345391000,8,57.21,3.0,6.0
5698,2020/06,45,33879334000,790299000,10,38.9,0.0,0.0
5699,2020/12,58,5453000000,327000000,30,17.91,1.0,1.0
5702,2020/03,45.8,159079000000,7719000000,25,18.17,5.0,9.0
5703,2020/03,39.6,465946000000,24607000000,90,74.56,1.0,6.0
5704,2020/12,55.1,2458000000,-220000000,-,-,0.0,5.0
5706,2020/03,30.7,473109000000,13037000000,70,255.24,0.0,7.0
5707,2020/03,31,97445000000,-14217000000,-,-,0.0,0.0
5711,2020/03,26.6,1516100000000,37952000000,80,-,0.0,2.0
5713,2020/03,58.3,872615000000,-,78,27.66,1.0,1.0
5714,2020/03,48.4,485130000000,25955000000,90,31.1,0.0,9.0
5715,2020/03,36,165215000000,8693000000,50,44.62,0.0,10.0
5721,2020/03,93.2,587700000,-285556000,-,-,0.0,1.0
5724,2020/09,45,7412926000,85387000,7.5,31.88,0.0,9.0
5726,2020/03,45.6,38189000000,1142000000,5,24.86,0.0,0.0
5727,2020/03,55.2,45509000000,4068000000,12,54.3,0.0,6.0
5729,2020/03,67.6,10913552000,448449000,75,63.97,0.0,3.0
5741,2020/03,25,615150000000,10126000000,20,142,0.0,4.0
5742,2020/03,62.5,6614552000,192273000,39,211.58,0.0,7.0
5753,2020/03,71.1,17218000000,1104000000,10,2.24,0.0,4.0
5757,2020/03,63.3,75447000000,4329000000,70,15.28,1.0,10.0
5781,2020/03,43.1,3750829000,-183831000,-,-,0.0,9.0
5801,2020/03,30.2,914439000000,23565000000,85,34.03,4.0,7.0
5802,2020/03,49,3107027000000,127216000000,40,51.49,7.0,9.0
5803,2020/03,26.4,672314000000,3346000000,5,-,0.0,0.0
5805,2020/03,32.3,171142000000,8609000000,15,3.81,2.0,2.0
5807,2020/03,59.4,17755000000,2260000000,60,34.29,0.0,9.0
5809,2020/03,80.3,58171000000,3781000000,18,38.32,2.0,9.0
5816,2020/12,55.3,31389000000,761000000,11,25.58,0.0,6.0
5817,2020/02,51.5,5195000000,70423000,10,71,0.0,1.0
